Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population)
2008,YR2008,Australia,AUS,1053995523724.26,35.4,45160024270.9395,81.3951219512195,20.1616732338809,..,4.35029854990047,10,4.63776016235352,..,92.3343505859375,39.3568687438965,445000000,94.3514882269806,26.1174386080847,21.9927218977088,..,2.4037,5586000,27189000000,5808000,1010904207699.19,71.67
2008,YR2008,Austria,AUT,430294287388.311,30.4,6301143681.98313,80.4317073170732,53.2488606164087,14.5,3.21595022953491,9,5.26395988464355,..,..,23.595760345459,190000000,71.5548631026855,28.9025932599635,28.6971226508836,..,2.56945,21935000,21630000000,9677000,433883404130.658,72.87
2008,YR2008,Azerbaijan,AZE,48852482960.0779,..,3986807000,70.201,65.7761378471842,13.2,20.8372928966452,9,2.44092988967896,13.9396095275879,92.7116775512695,33.3576011657715,33000000,98.3024770701215,58.069322224769,49.439823206402,..,0.16554,1043000,382000000,1048000,43586308422.5901,17.08
2008,YR2008,"Bahamas, The",BHS,10526000000,..,860156197.03,72.022,39.4936348090443,..,4.48955995375059,12,..,..,..,..,..,..,27.5603268098043,26.7628296503895,..,..,1463000,2155000000,..,10466660000,31.54
2008,YR2008,Bahrain,BHR,25710904255.3191,..,1793998354.54447,75.77,82.5773483806233,..,3.52600316363722,9,2.49677991867065,..,..,..,20000000,..,54.2204131453456,43.7261637478924,..,..,8631000,1927000000,..,24787226861.7021,51.95
2008,YR2008,Bangladesh,BGD,91631278239.3237,..,1328422986.51751,69.072,17.6588584820757,..,8.90194489465155,5,2.0545699596405,..,..,..,13000000,67.5800380220186,19.1894120463407,37.3825328689718,..,..,467000,75000000,875000,98684113103.0462,2.5
2008,YR2008,Barbados,BRB,4785000000,..,615122884.63,78.184,48.6323876698015,..,8.1081081081078,11,4.92259979248047,..,..,..,10000000,..,11.1266175548589,4.25649890504703,..,..,568000,1244000000,..,4539047950,61.4
2008,YR2008,Belarus,BLR,60763483146.0674,27.8,2187900000,70.4560975609756,60.9377552183976,6.1,14.8378764828254,9,..,..,..,..,..,93.1867718536784,31.5177963307107,31.0045117219402,..,0.74147,90500,585000000,380000,60280793539.3258,23
2008,YR2008,Belgium,BEL,515223524241.98,28.4,190391844688.586,79.6804878048781,80.8806199752035,14.6,4.48944420508401,12,6.33294010162354,..,78.3239135742188,29.3872299194336,203000000,73.3936320880596,26.6095624903516,27.4207464295817,..,1.92413,7165000,12020000000,8887000,527755090083.492,66
2008,YR2008,Belize,BLZ,1351350000,..,169668449.489583,71.059,63.1685832685833,..,..,8,5.77263021469116,..,..,..,..,..,18.4242646242646,14.4557503803265,..,..,245000,278000000,..,1186172750,26.3
2008,YR2008,Benin,BEN,9748276762.24466,..,48210757.8531253,58.654,22.14072026628,..,7.94729876067859,6,2.77728009223938,..,..,..,..,39.0758613914131,10.2465037374036,12.6519054179441,..,..,188000,236400000,..,9736968276.16824,1.85
2008,YR2008,Bermuda,BMU,6980000000,..,171529641.632488,79.2365853658537,..,..,..,13,..,..,..,..,..,..,..,..,..,0.19033,264000,431000000,192000,7158192468.42059,82.3
2008,YR2008,Bhutan,BTN,1227808790.6733,..,3144001.01949936,67.325,50.0031947316526,..,8.32716049382714,..,4.91159009933472,..,..,..,..,..,34.5874380830023,34.6244320847863,..,..,28000,47000000,..,1193789868.79729,6.55
2008,YR2008,Bolivia,BOL,16674324634.2373,50.8,512335605.237139,66.937,44.9065562326816,57.3,14.0068107702519,8,..,..,44.6203689575195,20.535120010376,3000000,82.6045009456111,24.4988316049204,28.983259171523,..,..,594000,302000000,589000,16137947294.2542,12.5
2008,YR2008,Bosnia and Herzegovina,BIH,19112739664.4697,..,1004852659.85344,75.665,26.8480677196462,..,7.42704310332954,9,..,..,..,..,..,92.3193142440759,-7.96302254016857,10.7787986697174,..,0.01842,322000,913000000,..,19818753744.7573,34.66
2008,YR2008,Botswana,BWA,10945070441.9283,..,520918009.896953,56.679,45.6739672040412,..,12.7021883920075,..,..,..,..,..,..,66.6560958972616,35.5792881267356,39.6142317665365,..,..,2101000,510700000,..,10196257012.6998,6.25
2008,YR2008,Brazil,BRA,1695824565983.2,54,50716402711.4787,72.966,13.5340005119683,..,5.67859390284171,8,5.26883983612061,..,49.5485992431641,10.0150604248047,180000000,52.5694606110172,21.4298144418163,19.2268514726767,..,1.12904,5050000,6109000000,5238000,1654242312302.32,33.83
2008,YR2008,British Virgin Islands,VGB,..,..,52554448000,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,346000,446000000,166000,..,..
2008,YR2008,Brunei Darussalam,BRN,14393099068.5859,..,222184549.489168,74.494,78.2992366861295,..,2.08498023715416,9,..,..,..,..,..,..,65.1709244579099,62.6290107442185,..,..,226000,242000000,..,14447599068.5859,46
2008,YR2008,Bulgaria,BGR,54438966419.8639,33.6,10296720633.7243,72.9634146341463,52.5185415394806,..,12.3487195994021,9,4.2223801612854,20.1886596679688,92.1616134643555,..,116000000,76.1421363788758,17.2045022126699,14.8738796225386,..,0.44787,5780000,4852000000,5727000,51846800688.0562,39.67
2008,YR2008,Burkina Faso,BFA,9451436358.96861,..,33190579.8762819,55.618,10.1493270523848,..,10.6597978997424,10,..,..,..,..,..,..,5.64529957059951,9.60447775506932,..,0.18634,272000,82000000,..,9414698383.8565,0.92
2008,YR2008,Burundi,BDI,1611835901.9063,..,3833208.34759484,55.721,10.5000002616241,..,24.4069510353914,..,5.19290018081665,..,..,..,..,..,-12.7910162473792,-1.50446287828128,..,0.15417,202000,1600000,..,1607535901.77136,0.81
2008,YR2008,Cabo Verde,CPV,1789333748.6799,..,210903689.269434,70.786,36.8959583313592,..,6.77443546371137,6,5.51800012588501,..,..,..,..,..,22.342739114228,37.313348078956,..,..,285000,432000000,..,1742237159.34829,14
2008,YR2008,Cambodia,KHM,10351914093.1723,..,815180217.958376,65.394,65.5432507028063,34,24.9971788528388,..,..,..,16.952880859375,1.85405004024506,..,32.7345560551099,14.9214065338531,16.7136593210689,..,..,2125000,1280000000,786000,9926200962.0374,0.51
2008,YR2008,Cameroon,CMR,26409781215.1844,..,20995513.7446129,54.153,29.0576961452474,..,5.337806276275,6,2.61118006706238,..,..,..,1000000,27.6217804739683,20.2459742745915,20.9555891061669,..,..,487000,167000000,..,25997186753.2608,3.4
2008,YR2008,Canada,CAN,1549131208997.19,..,70119614332.5095,80.6951219512195,34.4806745383784,..,2.37027067444294,10,4.63825988769531,..,..,..,398000000,75.0760026838519,25.6344669412913,24.3078032767127,..,1.8604,17142000,18190000000,27034000,1530173383317.71,76.7
2008,YR2008,Cayman Islands,CYM,4586114070.09916,..,19555735000,..,..,..,..,12,..,..,91.408088684082,45.169979095459,..,..,..,..,..,..,303000,518000000,..,..,61
2008,YR2008,Central African Republic,CAF,1985240986.18508,56.2,117110000,46.161,11.0036647020449,62,..,10,1.29000997543335,..,..,..,0,..,0.298191348165478,..,..,..,30600,11800000,..,1962359934.51157,1
2008,YR2008,Chad,TCD,10393834720.852,..,466131000,49.82,42.694505409321,..,10.2969758221254,10,..,..,..,..,75000000,..,26.9783695701089,..,..,..,61000,..,58000,8725000640.13453,1.19
2008,YR2008,Channel Islands,CHI,..,..,..,81.041,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Chile,CHL,179638496278.574,..,18473102612.1039,78.33,41.42416774923,..,8.7162687303961,12,3.79242992401123,..,74.4059677124023,20.924259185791,397000000,75.1842669453794,28.8761919134988,22.7251241623895,..,0.37497,2710000,2481000000,1899500,165659073480.126,37.3
2008,YR2008,China,CHN,4594307032660.79,43,171534650311.569,73.835,32.6027140173977,..,5.9252552887092,9,..,..,..,..,1856000000,87.2240518182102,50.226505458763,51.7875934675828,..,1.44592,53049000,40843000000,45844000,4622872256341.47,22.6
2008,YR2008,Colombia,COL,242186950900.775,55.5,10564151395.4527,74.962,18.1095951350739,42,6.99855040288351,10,3.9387800693512,9.95890045166016,43.2088317871094,15.3248100280762,110000000,74.9778163959633,20.7724623022784,19.569056172465,..,0.20164,2317000,2936000000,2042000,233817836996.718,25.6
2008,YR2008,Comoros,COM,915659192.825112,..,4650574.15690676,61.094,8.22134722875202,..,1.70078176284532,6,4.42264986038208,..,..,..,6000000,..,-0.526955022723711,11.8070494190226,..,..,14800,37400000,..,913871918.086697,3
2008,YR2008,"Congo, Dem. Rep.",COD,19788515873.8942,..,1726800000,55.743,39.0277992612379,..,17.3013845700157,6,..,..,..,..,18000000,3.06748618098597,5.14041011139692,3.45318656941442,..,0.08253,50000,700000,..,18458639375.461,0.44
2008,YR2008,"Congo, Rep.",COG,11649858744.3946,..,1940120150.91702,58.466,73.4029185288145,..,4.95875092023155,10,..,..,..,..,..,35.4980114550868,55.7687625689566,43.5419425149129,..,..,62000,37000000,..,10220585524.6637,4.28751
2008,YR2008,Costa Rica,CRI,30612927059.0967,48.7,2436112218.26755,78.491,39.0458154621556,..,13.4247292176698,11,4.9171199798584,..,49.773120880127,20.4057502746582,..,48.9982241047255,16.0206476481247,15.437278569105,..,0.38831,2089000,2811000000,528000,30018712454.4596,32.29
2008,YR2008,Cote d'Ivoire,CIV,24322959641.2556,43.2,468377743.888902,51.682,47.1160873300615,..,6.3085276915258,10,4.34125995635986,..,..,..,..,24.6166579573275,19.0264969524449,13.9478590666489,..,..,205000,129000000,..,23421491785.6502,1.9
2008,YR2008,Croatia,HRV,70234425974.0453,..,5249620116.02881,75.9121951219512,36.4143830479168,..,6.07696838798351,8,4.28182983398438,..,..,..,99000000,78.0516061170525,20.4954323973998,19.9049085180654,..,0.88397,8665000,11615000000,2357000,67938936203.8174,44.24
2008,YR2008,Cuba,CUB,60806300000,..,..,78.15,20.567605659282,..,..,9,14.0590801239014,..,..,..,..,86.9278448941987,11.0626694931282,..,..,0.50061,2316000,2535000000,202000,59751100000,12.94
2008,YR2008,Curacao,CUW,..,..,..,75.309756097561,69.4667581954085,..,6.87632393677692,14,..,..,..,..,..,..,11.1303420401373,..,..,..,409000,383000000,..,..,..
2008,YR2008,Cyprus,CYP,27844698989.3072,31.7,12297296307.4338,79.071,50.0816009783701,15.8,4.66900841902484,10,6.72276020050049,..,73.9915008544922,31.2834701538086,..,96.1058446007409,16.1934542885123,14.1925621792528,..,0.38601,2404000,3232000000,1210000,27388166105.1706,42.31
2008,YR2008,Czech Republic,CZE,236816485762.988,26.3,8815393022.10815,76.9756097560976,62.9516480907081,8.6,6.35866380152374,9,3.74454998970032,..,99.7928619384766,14.6193599700928,23000000,81.4233055710291,33.491909192997,27.1074469334495,..,1.23933,6649000,9228000000,9665000,222389334395.52,62.97
2008,YR2008,Denmark,DNK,353361038818.383,25.2,2191215665.76653,78.4463414634146,54.1757974140397,13.1,3.41626794258375,9,7.47604990005493,..,100,34.1422882080078,93000000,80.1313683361241,27.5074562555336,26.8883274406737,..,2.77346,9564000,6281000000,6347000,357301936015.378,85.02
2008,YR2008,Djibouti,DJI,999105339.267729,..,227654582.182184,59.124,..,..,11.9586206896552,10,..,..,..,..,..,..,..,..,..,..,54000,7800000,..,1031814867.12319,2.26
2008,YR2008,Dominica,DMA,458190185.185185,..,56548262.962963,..,34.207128125269,..,6.35992183336294,12,..,..,..,..,..,..,..,..,..,..,81000,76000000,..,439854111.111111,41.16
2008,YR2008,Dominican Republic,DOM,48122547176.8322,48.1,2728400000,71.559,23.9067364929907,..,10.6446210953712,9,..,..,..,..,..,87.1128957327589,16.4451424449043,20.1122065324298,..,..,3980000,4166000000,413000,46374331822.3563,20.82
2008,YR2008,Ecuador,ECU,61762635000,49.7,1057404020.15482,74.705,34.1636395532671,35.1,8.40009593987462,10,..,9.77863025665283,43.0487594604492,10.9389495849609,102000000,83.1489281776411,26.6578393230794,29.5595212614125,..,0.22779,1005000,745000000,815000,60333815800,18.8
2008,YR2008,"Egypt, Arab Rep.",EGY,162818181818.182,31.1,9494600000,69.971,33.0429927414852,..,18.3168316831684,9,3.76082992553711,..,..,..,333000000,96.1621091449021,16.7950865438303,23.6235008375209,..,0.27024,12296000,12104000000,..,164177881818.182,18.01
2008,YR2008,El Salvador,SLV,17986890000,46.9,903050000,70.756,26.7405871721015,40,6.70792293515938,9,4.45810985565186,..,36.6034507751465,10.7341804504395,3000000,44.6157239377346,-7.01216274742326,11.654599544446,..,0.13399,1385000,711000000,..,17597840000,10.08
2008,YR2008,Equatorial Guinea,GNQ,19749893536.3204,..,-793872332.8234,55.07,89.2243501802952,..,6.55176691184536,6,..,..,..,..,30000000,..,77.3024455719498,..,..,..,..,..,..,14636832123.2464,1.82
2008,YR2008,Eritrea,ERI,1380188800,..,39000000,60.952,4.42875664923759,..,..,..,..,..,..,..,..,19.1059381718437,-8.98989627096051,..,..,..,70000,46000000,..,1368434686.17886,0.47
2008,YR2008,Estonia,EST,24371299252.9662,31.9,1977264596.96389,73.7707317073171,66.3115599767909,19.7,10.3623580313683,9,5.47737979888916,..,..,..,29000000,28.0720192126046,28.2175459659727,23.4137962296329,..,1.25952,2222000,1643000000,692000,23098872125.3845,70.58
2008,YR2008,Eswatini,SWZ,3294093364.16017,..,105729374.657006,44.17,52.9510792903351,..,12.6574601863916,..,6.61812019348145,..,..,..,..,..,8.12568392221616,14.3386196936373,..,..,756000,26300000,1177000,3288893344.79252,6.85
2008,YR2008,Ethiopia,ETH,27066912635.2228,..,108537543.965443,59.581,..,..,44.3912812333865,8,5.40819978713989,..,..,..,..,4.90528842655318,..,..,..,..,383000,1184000000,..,27086850118.9961,0.45
2008,YR2008,Faroe Islands,FRO,2432415998.11695,..,..,80.1390243902439,45.8707976162636,..,..,..,..,..,..,..,..,..,12.8791116630513,19.6593197212611,..,..,..,..,..,2447853121.75124,75.57
2008,YR2008,Fiji,FJI,3523185919.55826,40.4,679220489.280091,66.477,57.124778718287,35.2,7.7322785791842,..,4.25357007980347,..,..,..,..,..,6.67546974199761,8.42779389367362,..,..,585000,952000000,124000,3436092991.15266,13
2008,YR2008,Finland,FIN,284553976856.599,27.8,19406664159.1788,79.5682926829268,44.9000077214115,13.8,4.06595355358378,9,5.83010005950928,..,..,..,135000000,47.7186223640103,29.1133245824003,28.2654248101048,..,3.54708,2494000,4874000000,5854000,285031492602.9,83.67
2008,YR2008,France,FRA,2918382891460.38,33,67997446904.973,81.2146341463415,28.1193848563025,12.9,2.81286194914787,10,..,..,77.9449081420898,23.0357608795166,5000000,50.8434654962609,22.9715214969032,23.433982450432,..,2.06117,79218000,68034000000,25506000,2981955470924.27,70.68
2008,YR2008,French Polynesia,PYF,..,..,13884094.4749379,75.092,..,..,..,..,..,..,..,..,..,..,..,..,..,..,196000,737000000,..,..,33.87
2008,YR2008,Gabon,GAB,15571349775.7848,..,693511288.988999,59.904,62.1997120113374,..,5.26430145575286,10,..,..,..,..,..,17.1137703584519,60.4904488552766,44.3914001880777,..,0.5109,..,26500000,..,13406692825.1121,7.5
2008,YR2008,"Gambia, The",GMB,1561763437.0325,..,70792382.3207138,59.012,14.4752001750388,..,4.44365490945012,9,2.18129992485046,..,..,..,..,..,-2.89596648244173,0.321292954544643,..,0.02039,147000,80200000,..,1536174172.23915,6.88
2008,YR2008,Georgia,GEO,12795076469.0099,38.5,1602232455.97,70.946,28.2633198601303,34.9,9.99948761552747,9,2.9195499420166,..,..,..,132000000,66.7892359577562,-4.88967176761084,2.93414297336267,..,..,..,505000000,1872000,12735776495.8412,10.01
2008,YR2008,Germany,DEU,3730027830672.33,31.1,30954735498.0251,79.7365853658537,43.7991902579629,15.5,2.62838174873985,13,4.43594980239868,..,96.7395401000977,28.8160705566406,285000000,80.8022517833709,27.519762496613,27.1433064726583,..,2.59957,24884000,53402000000,86201000,3765438699282.26,78
2008,YR2008,Ghana,GHA,28678701891.0957,..,2714916343.69978,60.216,25.0294572995074,..,16.5221433143344,11,5.75795984268188,..,..,..,..,42.9520794794922,-2.96336860976776,4.34115707031851,..,..,698000,970000000,..,28562049035.4462,4.27
2008,YR2008,Gibraltar,GIB,..,..,..,..,..,..,..,10,..,..,..,..,..,100,..,..,..,..,..,..,..,..,58
2008,YR2008,Greece,GRC,354460802695.181,33.6,5733447473.24929,79.9390243902439,23.3615690275965,19.7,4.15279744732985,10,..,..,62.0254783630371,25.6896095275879,483000000,92.7801542308939,11.9047148938435,10.1053118779112,..,0.66183,15939000,17608000000,3765000,343903323568.185,38.2
2008,YR2008,Greenland,GRL,2499107510.64122,..,..,70.2134146341463,36.9791298751246,..,..,..,..,..,..,..,..,..,6.88345224359729,..,..,..,..,..,..,..,62.82
2008,YR2008,Grenada,GRD,825976037.037037,..,134832583.333333,73.038,25.1582134949391,..,8.03327327650343,12,..,..,..,..,..,..,..,..,..,..,130000,127000000,..,783264333.333333,23.18
2008,YR2008,Guam,GUM,4621000000,..,..,77.474,21.0560484743562,..,..,..,..,..,..,..,..,..,..,..,..,..,1142000,..,..,..,48.4187
2008,YR2008,Guatemala,GTM,39136436613.7566,..,731386670,70.75,24.7182536978234,..,11.355761126315,16,3.18454003334045,..,..,..,0,40.3671628844131,1.71337768985659,13.0334465371322,..,0.06188,1527000,1335000000,..,38502434232.8042,8.3
2008,YR2008,Guinea,GIN,6964179193.84418,..,381880000,55.614,21.6404645816144,..,23.065612938798,6,1.58112001419067,..,..,..,..,..,5.31437830563099,4.27017771769661,..,..,24000,2400000,..,6872979193.75725,0.92
2008,YR2008,Guinea-Bissau,GNB,868154708.520179,..,6630074.02775762,53.612,19.850608604922,..,10.4600731354706,9,..,..,..,..,..,..,-0.154791669356942,9.56488773805662,..,..,18000,38200000,..,854545468.834081,2.35489
2008,YR2008,Guyana,GUY,3025189399.27802,..,178000000,67.521,..,..,8.10202206969277,6,..,..,..,..,0,..,..,..,..,..,130000,59000000,..,3010379827.36615,18.2
2008,YR2008,Haiti,HTI,10386485527.8494,..,29800000,59.782,8.05960607909293,..,15.2817744823772,6,..,..,..,..,..,20.7285730789588,-6.41921632184708,10.2540581274827,..,..,258000,360000000,..,10392035529.6786,7.6
2008,YR2008,Honduras,HND,13881701033.6546,55.5,1200798087.04613,72.803,51.3252766875914,..,11.4034270813932,9,..,..,..,..,0,54.2779144868579,2.96756801867564,20.6106732337495,..,..,869000,619800000,387000,13357427437.8696,9.6
2008,YR2008,"Hong Kong SAR, China",HKG,219279678430.164,..,67035187587.6672,82.3756097560976,193.415176806617,..,4.29649065267302,9,3.26062989234924,..,72.2553863525391,22.5539093017578,..,94.7245316139119,31.2147618107781,36.0229617840553,..,0.71996,17319000,20236000000,81911000,232187034468.588,66.7
2008,YR2008,Hungary,HUN,158136326477.965,27.5,75107772943.2045,73.7024390243903,79.2756977025513,12.4,6.0425125388106,13,4.97358989715576,..,..,..,5000000,77.823726130605,24.9808495421948,17.5687856271294,..,0.9796,8814000,7533000000,6155000,147719786907.81,61
2008,YR2008,Iceland,ISL,17905251722.895,31.8,1203686964.67602,81.609756097561,40.6301816366547,10.2,12.6943942775878,10,7.10258007049561,..,..,..,..,13.1670498667388,24.0430468198671,2.44885610945367,..,2.48745,502000,881000000,414000,14073367847.3278,91
2008,YR2008,India,IND,1198895582137.51,..,43406277075.8109,65.794,24.0973572601391,..,8.34926704907584,..,..,..,..,..,1855000000,69.0051215885826,32.7847028620241,36.2540811295104,..,0.85876,5283000,12462000000,10868000,1191737412305.19,4.38
2008,YR2008,Indonesia,IDN,510228634992.258,35.2,9318453649.82664,68.485,29.8082841673732,15.4,10.2266645473148,9,2.90190005302429,..,41.3983383178711,6.64938020706177,244000000,63.8070770740834,30.954966351849,28.45241261442,..,..,6234000,8150000000,5486000,492096264957.834,7.91748
